Date,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Rank
2022-05-30,000680,LS네트웍스,KOSPI,,3350,1,50,1.52,3310,3365,3300,46883,156287225,263990103600,78803016,STK,818
2022-05-30,225530,보광산업,KOSDAQ,우량기업부,7260,1,30,0.41,7230,7350,7230,28706,209342230,263819158020,36338727,KSQ,819
2022-05-30,241820,피씨엘,KOSDAQ,투자주의환기종목(소속부없음),25100,2,-200,-0.79,25300,25550,24300,57221,1426046800,263774820700,10508957,KSQ,820
2022-05-30,216050,인크로스,KOSDAQ,벤처기업부,32700,1,950,2.99,32000,33200,32000,15312,501784700,263456607900,8056777,KSQ,821
2022-05-30,006740,영풍제지,KOSPI,,11850,1,100,0.85,11700,11950,11700,118148,1396491100,263070000000,22200000,STK,822
2022-05-30,083450,GST,KOSDAQ,우량기업부,28150,1,1050,3.87,27800,28200,27600,76649,2139807250,262294521750,9317745,KSQ,823
2022-05-30,016450,한세예스24홀딩스,KOSPI,,6550,2,-90,-1.36,6640,6680,6550,9406,62073440,262000000000,40000000,STK,824
2022-05-30,093320,케이아이엔엑스,KOSDAQ,우량기업부,53500,2,-400,-0.74,54400,54500,53300,5732,308195700,261080000000,4880000,KSQ,825
2022-05-30,001360,삼성제약,KOSPI,,3880,1,5,0.13,3930,3930,3875,122036,475960180,260588866520,67162079,STK,826
2022-05-30,192440,슈피겐코리아,KOSDAQ,우량기업부,41900,1,100,0.24,42250,42250,41850,5566,233779350,260465609700,6216363,KSQ,827
2022-05-30,002810,삼영무역,KOSPI,,14100,1,250,1.81,13800,14100,13800,5733,80037050,260383966800,18466948,STK,828
2022-05-30,031980,피에스케이홀딩스,KOSDAQ,벤처기업부,12050,1,250,2.12,11900,12100,11850,23363,280023300,259826859750,21562395,KSQ,829
2022-05-30,082920,비츠로셀,KOSDAQ,우량기업부,12050,1,50,0.42,12150,12150,12000,13852,167180300,259546781600,21539152,KSQ,830
2022-05-30,010955,S-Oil우,KOSPI,,64500,1,600,0.94,64200,64600,63800,8088,519851200,259414291500,4021927,STK,831
2022-05-30,376980,원티드랩,KOSDAQ,기술성장기업부,27550,1,350,1.29,27500,27800,27200,34817,959940100,259139046800,9406136,KSQ,832
2022-05-30,053300,한국정보인증,KOSDAQ,중견기업부,6200,1,70,1.14,6120,6200,6120,21400,131708000,259013252200,41776331,KSQ,833
2022-05-30,284620,카이노스메드,KOSDAQ,기술성장기업부,2335,1,95,4.24,2285,2350,2240,191383,442425730,258171348480,110565888,KSQ,834
2022-05-30,019210,와이지-원,KOSDAQ,중견기업부,8440,1,110,1.32,8410,8450,8340,32606,274192380,258043032360,30573819,KSQ,835
2022-05-30,039560,다산네트웍스,KOSDAQ,벤처기업부,7080,1,140,2.02,7000,7080,6930,83143,583502320,257576333040,36380838,KSQ,836
2022-05-30,119860,다나와,KOSDAQ,우량기업부,19700,1,600,3.14,19150,19700,19150,27535,536546300,257573993400,13074822,KSQ,837
2022-05-30,067280,멀티캠퍼스,KOSDAQ,우량기업부,43400,2,-300,-0.69,43900,43900,43300,3546,154575650,257222208600,5926779,KSQ,838
2022-05-30,017890,한국알콜,KOSDAQ,우량기업부,11900,1,250,2.15,11700,12000,11650,99086,1170146400,257108544000,21605760,KSQ,839
2022-05-30,007210,벽산,KOSPI,,3750,3,0,0.0,3820,3820,3730,208041,781573360,257100000000,68560000,STK,840
2022-05-30,105840,우진,KOSPI,,12650,2,-200,-1.56,12900,13000,12550,812269,10383734350,257093717100,20323614,STK,841
2022-05-30,067370,선바이오,KONEX,일반기업부,22000,2,-50,-0.23,22000,23950,21800,3236,71338250,257021952000,11682816,KNX,842
2022-05-30,033310,엠투엔,KOSDAQ,중견기업부,6370,1,410,6.88,5960,6430,5960,490396,3042036970,256980011470,40342231,KSQ,843
2022-05-30,000155,두산우,KOSPI,,64300,1,1500,2.39,63400,64300,63200,867,55408500,256972506600,3996462,STK,844
2022-05-30,036580,팜스코,KOSPI,,6990,1,320,4.8,6820,7110,6680,1820774,12684913020,256728321570,36727943,STK,845
2022-05-30,008060,대덕,KOSPI,,7570,1,60,0.8,7520,7590,7520,49142,371120010,256548435500,33890150,STK,846
2022-05-30,108490,로보티즈,KOSDAQ,기술성장기업부,21550,1,1100,5.38,20800,21650,20650,327287,7003307200,256492905650,11902223,KSQ,847
2022-05-30,211270,AP위성,KOSDAQ,벤처기업부,17000,1,100,0.59,17100,17300,16950,202054,3442470050,256399168000,15082304,KSQ,848
2022-05-30,337930,브랜드엑스코퍼레이션,KOSDAQ,우량기업부,8670,2,-90,-1.03,8760,8810,8610,58362,507973700,256392846720,29572416,KSQ,849
2022-05-30,006110,삼아알미늄,KOSPI,,23300,3,0,0.0,23500,23950,23250,38077,892628200,256300000000,11000000,STK,850
2022-05-30,228760,지노믹트리,KOSDAQ,기술성장기업부,12600,1,150,1.2,12450,12600,12350,34240,427738450,256126651200,20327512,KSQ,851
2022-05-30,146320,비씨엔씨,KOSDAQ,벤처기업부,20700,2,-200,-0.96,21000,21200,20600,64350,1333524850,256016006100,12367923,KSQ,852
2022-05-30,095500,미래나노텍,KOSDAQ,우량기업부,8250,1,10,0.12,8340,8490,8230,486468,4050006740,255832491750,31009999,KSQ,853
2022-05-30,142280,녹십자엠에스,KOSDAQ,중견기업부,12100,2,-300,-2.42,12000,12700,11600,11147161,134447257850,255519124300,21117283,KSQ,854
2022-05-30,042370,비츠로테크,KOSDAQ,우량기업부,9750,3,0,0.0,9830,9890,9740,127916,1251384480,255450243750,26200025,KSQ,855
2022-05-30,001270,부국증권,KOSPI,,24550,2,-350,-1.41,24900,25000,24550,931,23106350,254580701300,10369886,STK,856
2022-05-30,001070,대한방직,KOSPI,,47950,2,-50,-0.1,47950,48200,47550,7098,340195350,254135000000,5300000,STK,857
2022-05-30,011500,한농화성,KOSPI,,16250,3,0,0.0,16350,16500,16150,104839,1707783150,254101932500,15637042,STK,858
2022-05-30,200710,에이디테크놀로지,KOSDAQ,우량기업부,19050,1,500,2.7,18900,19250,18600,143811,2735653100,254018929350,13334327,KSQ,859
2022-05-30,073490,이노와이어리스,KOSDAQ,우량기업부,37650,1,750,2.03,37050,37900,37050,28342,1067507300,253668531600,6737544,KSQ,860
2022-05-30,013030,하이록코리아,KOSDAQ,우량기업부,18600,1,100,0.54,18700,18700,18450,20715,384217100,253206115200,13613232,KSQ,861
2022-05-30,009155,삼성전기우,KOSPI,,87100,1,1300,1.52,86200,87200,85900,4804,416214200,253198306400,2906984,STK,862
2022-05-30,007160,사조산업,KOSPI,,50400,1,300,0.6,50800,50800,49800,8237,413288800,252000000000,5000000,STK,863
2022-05-30,00279K,아모레G3우(전환),KOSPI,,35500,1,300,0.85,35400,35800,35400,253,8971100,251773100000,7092200,STK,864
2022-05-30,031440,신세계푸드,KOSPI,,65000,1,600,0.93,65000,65400,64300,5758,373919800,251711200000,3872480,STK,865
2022-05-30,001340,백광산업,KOSPI,,5600,2,-70,-1.23,5760,5760,5570,720760,4055655840,251543079200,44918407,STK,866
2022-05-30,220260,켐트로스,KOSDAQ,벤처기업부,9460,1,210,2.27,9400,9520,9200,167508,1572403490,251241584220,26558307,KSQ,867
2022-05-30,228670,레이,KOSDAQ,우량기업부,18850,1,1700,9.91,17250,19750,17250,508375,9507841650,250828165900,13306534,KSQ,868
2022-05-30,039570,HDC랩스,KOSPI,,9650,1,150,1.58,9500,9680,9460,11667,110807230,250490849650,25957601,STK,869
2022-05-30,079980,휴비스,KOSPI,,7260,1,30,0.41,7230,7270,7180,40341,290918780,250470000000,34500000,STK,870
2022-05-30,417310,코람코더원리츠,KOSPI,,6180,2,-80,-1.28,6240,6240,6160,93589,578593530,249672000000,40400000,STK,871
2022-05-30,004560,현대비앤지스틸,KOSPI,,16550,2,-50,-0.3,16600,16750,16450,88064,1460350000,249554322050,15078811,STK,872
2022-05-30,082800,비보존 헬스케어,KOSDAQ,중견기업부,1065,1,15,1.43,1050,1095,1050,640135,686077540,249255397755,234042627,KSQ,873
2022-05-30,016610,DB금융투자,KOSPI,,5870,1,20,0.34,5880,5910,5840,90867,534331490,249160303430,42446389,STK,874
2022-05-30,060590,씨티씨바이오,KOSDAQ,중견기업부,10300,2,-150,-1.44,10550,10550,10200,234881,2423234800,249064506000,24181020,KSQ,875
2022-05-30,099750,이지케어텍,KOSDAQ,벤처기업부,39000,1,2050,5.55,36900,39200,36900,53969,2067679600,249054000000,6386000,KSQ,876
2022-05-30,025000,KPX케미칼,KOSPI,,51400,2,-100,-0.19,51500,51900,51400,2268,116797400,248776000000,4840000,STK,877
2022-05-30,086890,이수앱지스,KOSDAQ,기술성장기업부,7480,1,80,1.08,7410,7480,7330,104472,772068380,248206356640,33182668,KSQ,878
2022-05-30,373200,하인크코리아,KOSDAQ,벤처기업부,14050,2,-400,-2.77,14450,14700,13800,647459,9184543500,247940350000,17647000,KSQ,879
2022-05-30,011760,현대코퍼레이션,KOSPI,,18700,1,200,1.08,18500,18950,18450,44499,831169550,247381664200,13228966,STK,880
2022-05-30,054450,텔레칩스,KOSDAQ,벤처기업부,18300,1,300,1.67,18300,18500,18000,163221,2979783900,247158171300,13505911,KSQ,881
2022-05-30,160550,NEW,KOSDAQ,중견기업부,8820,1,420,5.0,8570,8990,8570,532079,4683285280,246131854920,27906106,KSQ,882
2022-05-30,361390,제노코,KOSDAQ,기술성장기업부,32800,2,-450,-1.35,33250,33750,32800,159690,5292509800,246025879200,7500789,KSQ,883
2022-05-30,241840,에이스토리,KOSDAQ,중견기업부,25750,1,750,3.0,25150,25800,25150,54002,1382146750,245442820000,9531760,KSQ,884
2022-05-30,003160,디아이,KOSPI,,7780,1,50,0.65,7830,7840,7720,72831,566326160,245044987300,31496785,STK,885
2022-05-30,047310,파워로직스,KOSDAQ,우량기업부,7110,1,60,0.85,7120,7150,7070,69215,491803570,244733182020,34420982,KSQ,886
2022-05-30,004360,세방,KOSPI,,12650,1,50,0.4,12700,12700,12500,41243,519301550,244254928500,19308690,STK,887
2022-05-30,000540,흥국화재,KOSPI,,3790,1,70,1.88,3735,3790,3725,35927,135019125,243479624550,64242645,STK,888
2022-05-30,306040,에스제이그룹,KOSDAQ,우량기업부,24550,1,150,0.61,24700,24800,24150,23317,571616950,242206077400,9865828,KSQ,889
2022-05-30,028100,동아지질,KOSPI,,17200,1,100,0.58,17200,17350,17100,20464,352496300,241705511200,14052646,STK,890
2022-05-30,138610,나이벡,KOSDAQ,기술성장기업부,24250,1,300,1.25,24050,26450,23800,245318,6148778100,241468865750,9957479,KSQ,891
2022-05-30,220100,퓨쳐켐,KOSDAQ,기술성장기업부,17600,1,100,0.57,17650,17800,17300,78217,1377318450,240978689600,13691971,KSQ,892
2022-05-30,185490,아이진,KOSDAQ,벤처기업부,11250,1,450,4.17,11100,12000,10900,1058748,12079195050,240912877500,21414478,KSQ,893
2022-05-30,056080,유진로봇,KOSDAQ,벤처기업부,6410,1,140,2.23,6380,6530,6330,586282,3780763650,240452894320,37512152,KSQ,894
2022-05-30,308080,바이젠셀,KOSDAQ,기술성장기업부,25300,2,-150,-0.59,25800,25850,24600,172955,4327478050,240426659000,9503030,KSQ,895
2022-05-30,136540,윈스,KOSDAQ,우량기업부,17350,1,300,1.76,17150,18300,17000,352320,6230687250,240335010700,13852162,KSQ,896
2022-05-30,101530,해태제과식품,KOSPI,,8250,1,100,1.23,8170,8300,8120,18185,149449120,240213781500,29116822,STK,897
2022-05-30,084650,랩지노믹스,KOSDAQ,우량기업부,7060,1,80,1.15,7000,7120,7000,517186,3652476670,239980858380,33991623,KSQ,898
2022-05-30,229640,LS전선아시아,KOSPI,,7830,1,20,0.26,7840,7880,7820,49073,385109640,239792802570,30624879,STK,899
2022-05-30,060570,드림어스컴퍼니,KOSDAQ,중견기업부,4215,1,20,0.48,4205,4285,4200,34158,144348535,239664255105,56859847,KSQ,900
2022-05-30,052260,현대바이오랜드,KOSDAQ,중견기업부,15950,1,300,1.92,15950,16100,15750,16032,255740600,239250000000,15000000,KSQ,901
2022-05-30,389140,포바이포,KOSDAQ,벤처기업부,23400,2,-2250,-8.77,24900,25000,23200,1688873,39880661780,239247099000,10224235,KSQ,902
2022-05-30,012700,리드코프,KOSDAQ,우량기업부,9040,1,70,0.78,9020,9070,8980,57791,522008580,239073060400,26446135,KSQ,903
2022-05-30,005680,삼영전자,KOSPI,,11950,1,150,1.27,11850,11950,11750,52002,617412200,239000000000,20000000,STK,904
2022-05-30,083310,엘오티베큠,KOSDAQ,우량기업부,13400,1,250,1.9,13350,13500,13350,31613,424325600,238654442200,17810033,KSQ,905
2022-05-30,334970,프레스티지바이오로직스,KOSDAQ,기술성장기업부,5040,1,30,0.6,5010,5140,5010,216222,1091198910,238493500560,47320139,KSQ,906
2022-05-30,068930,디지털대성,KOSDAQ,우량기업부,8000,2,-20,-0.25,8050,8050,7930,48630,387812450,238221912000,29777739,KSQ,907
2022-05-30,376190,엘비루셈,KOSDAQ,중견기업부,9670,1,80,0.83,9610,9700,9610,13149,127118720,237882000000,24600000,KSQ,908
2022-05-30,126340,비나텍,KOSDAQ,벤처기업부,43450,1,100,0.23,43800,44200,42900,24873,1084697700,237595983900,5468262,KSQ,909
2022-05-30,070960,용평리조트,KOSPI,,4930,1,30,0.61,4945,4960,4865,59244,290670855,237297331690,48133333,STK,910
2022-05-30,000390,삼화페인트,KOSPI,,8720,1,40,0.46,8850,9000,8690,13997,122361760,237214249680,27203469,STK,911
2022-05-30,051160,지어소프트,KOSDAQ,우량기업부,15300,1,450,3.03,14850,15400,14850,52914,805840650,236758779000,15474430,KSQ,912
2022-05-30,092070,디엔에프,KOSDAQ,우량기업부,20450,1,150,0.74,20600,20950,20300,40582,831410500,236644496100,11571858,KSQ,913
2022-05-30,054620,APS홀딩스,KOSDAQ,중견기업부,11600,1,150,1.31,11450,11850,11450,24112,281748400,236572963600,20394221,KSQ,914
2022-05-30,013570,디와이,KOSPI,,8970,1,120,1.36,8980,9060,8850,200411,1790967750,236087108010,26319633,STK,915
2022-05-30,033920,무학,KOSPI,,8280,1,140,1.72,8150,8300,8150,50498,416155170,235980000000,28500000,STK,916
2022-05-30,097955,CJ제일제당 우,KOSPI,,177000,1,2500,1.43,175500,177000,174500,2243,393995000,234955641000,1327433,STK,917
2022-05-30,014160,대영포장,KOSPI,,2165,1,10,0.46,2170,2175,2155,228414,494177735,234674198585,108394549,STK,918
2022-05-30,208640,썸에이지,KOSDAQ,중견기업부,1680,1,105,6.67,1650,1850,1640,10793507,18569138450,233923626720,139240254,KSQ,919
2022-05-30,102120,어보브반도체,KOSDAQ,우량기업부,13350,1,50,0.38,13450,13600,13300,95325,1275787800,233086367550,17459653,KSQ,920
2022-05-30,950190,미투젠,KOSDAQ,외국기업(소속부없음),17150,1,250,1.48,17000,17200,16850,23570,401937750,232895147800,13579892,KSQ,921
2022-05-30,103590,일진전기,KOSPI,,6270,1,210,3.47,6160,6330,6110,1290155,8059876140,232494045300,37080390,STK,922
2022-05-30,356860,티엘비,KOSDAQ,중견기업부,47150,1,350,0.75,47450,47450,46150,52156,2434864450,231804252250,4916315,KSQ,923
2022-05-30,200880,서연이화,KOSPI,,8560,1,330,4.01,8370,8650,8240,853818,7238735080,231363420720,27028437,STK,924
2022-05-30,123040,엠에스오토텍,KOSDAQ,중견기업부,5300,2,-30,-0.56,5360,5420,5300,90410,482893800,231102949000,43604330,KSQ,925
2022-05-30,001570,금양,KOSPI,,4640,1,85,1.87,4570,4680,4570,353639,1640170590,230657137600,49710590,STK,926
2022-05-30,083420,그린케미칼,KOSPI,,9610,1,210,2.23,9610,9780,9510,95168,919363570,230640000000,24000000,STK,927
2022-05-30,239890,피엔에이치테크,KOSDAQ,기술성장기업부,25000,1,700,2.88,24400,25400,23800,42722,1049475800,230165800000,9206632,KSQ,928
2022-05-30,234340,세틀뱅크,KOSDAQ,우량기업부,24250,1,250,1.04,24100,24250,23900,8055,194441150,229235250000,9453000,KSQ,929
2022-05-30,261780,차백신연구소,KOSDAQ,기술성장기업부,8640,1,1710,24.68,7040,9000,6970,14229304,120362092970,228347959680,26429162,KSQ,931
2022-05-30,142760,비엘,KOSDAQ,기술성장기업부,7250,1,750,11.54,6870,7400,6520,1305215,8972573140,228002328250,31448597,KSQ,932
2022-05-30,270660,에브리봇,KOSDAQ,벤처기업부,37400,1,650,1.77,37050,37700,37050,33072,1237076450,227978095400,6095671,KSQ,933
2022-05-30,102260,동성케미컬,KOSPI,,4580,1,45,0.99,4555,4590,4510,40858,186731655,227578954240,49689728,STK,934
2022-05-30,137950,제이씨케미칼,KOSDAQ,우량기업부,10200,1,50,0.49,10350,10500,10150,607942,6286703450,227131702800,22267814,KSQ,935
2022-05-30,175250,아이큐어,KOSDAQ,기술성장기업부,11950,1,550,4.82,11450,12000,11450,57259,674509500,227069801150,19001657,KSQ,936
2022-05-30,277880,티에스아이,KOSDAQ,기술성장기업부,12250,1,50,0.41,12250,12350,12150,100190,1226796100,227044317500,18534230,KSQ,937
2022-05-30,013360,일성건설,KOSPI,,4200,1,40,0.96,4260,4295,4175,1008887,4279200435,226904496000,54024880,STK,938
2022-05-30,195990,에이비프로바이오,KOSDAQ,중견기업부,858,1,3,0.35,856,868,856,827584,712764394,226499070798,263984931,KSQ,939
2022-05-30,182360,큐브엔터,KOSDAQ,중견기업부,16400,1,700,4.46,16000,16400,15850,103108,1666729650,226396866800,13804687,KSQ,940
2022-05-30,078350,한양디지텍,KOSDAQ,우량기업부,14850,1,600,4.21,14550,14850,14400,132280,1934845150,226379072700,15244382,KSQ,941
2022-05-30,299660,셀리드,KOSDAQ,기술성장기업부,23200,1,600,2.65,22900,23600,22850,56289,1307100850,225763654400,9731192,KSQ,942
2022-05-30,017550,수산중공업,KOSPI,,4180,1,145,3.59,4100,4195,4065,3457807,14349662670,225657981340,53985163,STK,943
2022-05-30,091580,상신이디피,KOSDAQ,우량기업부,16650,1,250,1.52,16650,16650,16200,151459,2486347400,225519221700,13544698,KSQ,944
2022-05-30,006620,동구바이오제약,KOSDAQ,우량기업부,7920,1,900,12.82,7050,8370,7050,6552828,52291790330,225442736640,28464992,KSQ,945
2022-05-30,400760,NH올원리츠,KOSPI,,5340,1,20,0.38,5320,5350,5310,147447,785625860,225348000000,42200000,STK,946
2022-05-30,357230,에이치피오,KOSDAQ,벤처기업부,11300,1,100,0.89,11200,11450,11100,58572,659145700,225301208000,19938160,KSQ,947
2022-05-30,306620,네온테크,KOSDAQ,벤처기업부,5480,1,70,1.29,5640,5720,5410,5821573,32496146330,225151438920,41086029,KSQ,948
2022-05-30,138580,비즈니스온,KOSDAQ,벤처기업부,9980,1,30,0.3,10050,10050,9960,12931,129182860,225110506740,22556163,KSQ,949
2022-05-30,251970,펌텍코리아,KOSDAQ,우량기업부,18150,1,150,0.83,18000,18150,17900,5910,106515550,225060000000,12400000,KSQ,950
2022-05-30,005720,넥센,KOSPI,,4200,2,-25,-0.59,4225,4245,4185,12867,54160680,224884703400,53543977,STK,951
2022-05-30,377450,리파인,KOSDAQ,중견기업부,12950,2,-50,-0.38,13200,13200,12950,57950,755238200,224423500000,17330000,KSQ,952
2022-05-30,049950,미래컴퍼니,KOSDAQ,벤처기업부,26050,1,450,1.76,25750,26450,25650,44526,1165758000,223686661000,8586820,KSQ,953
2022-05-30,353810,이지바이오,KOSDAQ,중견기업부,6540,1,1090,20.0,5730,7050,5630,27223642,178581650320,223613848800,34191720,KSQ,955
2022-05-30,166480,코아스템,KOSDAQ,기술성장기업부,14050,2,-450,-3.1,14650,14750,14000,38336,543540700,223520592950,15908939,KSQ,956
2022-05-30,214180,민앤지,KOSDAQ,우량기업부,16850,3,0,0.0,16850,17050,16700,10682,180615650,223383567250,13257185,KSQ,958
2022-05-30,092130,이크레더블,KOSDAQ,중견기업부,18500,1,50,0.27,18500,18500,18250,6488,119447450,222806600000,12043600,KSQ,959
2022-05-30,054950,제이브이엠,KOSDAQ,우량기업부,18400,1,1250,7.29,17450,18450,17400,106119,1924052250,222454012800,12089892,KSQ,960
2022-05-30,090360,로보스타,KOSDAQ,중견기업부,22800,1,750,3.4,22400,22950,22250,71256,1620723800,222300000000,9750000,KSQ,961
2022-05-30,232680,라온테크,KOSDAQ,기술성장기업부,17850,2,-300,-1.65,18400,18650,17650,51518,929054800,220255326900,12339234,KSQ,963
2022-05-30,023450,동남합성,KOSPI,,61000,1,100,0.16,61300,61300,60900,594,36221800,220210000000,3610000,STK,964
2022-05-30,025320,시노펙스,KOSDAQ,중견기업부,3005,2,-5,-0.17,3040,3045,2970,851863,2554568850,220095088790,73242958,KSQ,965
2022-05-30,018290,브이티지엠피,KOSDAQ,우량기업부,6380,1,130,2.08,6330,6450,6280,103112,654042440,220007237340,34483893,KSQ,966
2022-05-30,259630,엠플러스,KOSDAQ,벤처기업부,17950,1,200,1.13,18100,18150,17700,58312,1041461150,219191596450,12211231,KSQ,967
2022-05-30,005389,현대차3우B,KOSPI,,90200,1,300,0.33,90200,90500,89800,4280,385477200,219071897000,2428735,STK,968
2022-05-30,003120,일성신약,KOSPI,,82300,1,1400,1.73,81700,83400,80900,2763,227972400,218918000000,2660000,STK,969
2022-05-30,125210,아모그린텍,KOSDAQ,기술성장기업부,13250,1,100,0.76,13350,13400,13150,112583,1494024050,218582467500,16496790,KSQ,970
2022-05-30,262260,에이프로,KOSDAQ,우량기업부,15150,1,50,0.33,15100,15300,14850,40332,608384500,218159924250,14399995,KSQ,971
